guide_id,case_key,to_snapshot_date,split,edit_subtype,case_name,hudoc_importance_level,has_law_excerpt,pre_len,post_len,gen_len,len_ratio,name_hit,appno_hit,citation_hit,rouge_l,input_tokens,output_tokens,generated_text,gold_text
a94e3bc7e2bf,apps:37241/21,2024-02-17,dev,citation_insert,S.H. v. Malta,4,False,3300,3521,0,0.0,False,False,0,0.0,0,0,,"The Court found a violation of Article 13 in conjunction with or in the light of Article 3 in the absence of effective and suspensive remedies to address: ▪ the expulsion or extradition of applicants to States where they risked ill-treatment:  Afghanistan ( M. and Others v. Bulgaria 14, 2011, §§ 127-133; see also paragraph 233 of this Guide, on the applicant's complaint under Article 8);  Afghanistan, from Greece ( M.S.S. v. Belgium and Greece [GC], 2011, §§ 294-321);  Cameroon ( Yoh-Ekale Mwanje v. Belgium, 2011, §§ 106-107, with no certainty that the applicant, who was HIV-positive at an advanced stage, could receive appropriate medical treatment there);  Eritrea ( Gebremedhin [Gaberamadhien] v. France, 2007, §§ 58-67, where the applicant, an asylum-seeker, had been placed in the airport transit area after being refused leave to enter France);  the Russian Federation (Chechnya) via Belarus ( M.K. and Others v. Poland, 2020, §§ 219-220, concerning a refusal by border guards to register asylum applications with summary return to a third State, Belarus, together with a risk of indirect refoulement to the State of origin, the Russian Federation (Chechnya) and of ill-treatment there);  Greece, from Belgium ( M.S.S. v. Belgium and Greece [GC], §§ 385-396);  India ( Chahal v. the United Kingdom, 1996, §§ 153-155, concerning a Sikh separatist accused of political activism);  Iran ( Jabari v. Turkey, 2000, §§ 49-50, where the applicant risked death by stoning for adultery);  Iran or Iraq ( Abdolkhani and Karimnia v. Turkey, 2009, §§ 113-117);  Morocco ( A.C. and Others v. Spain 15, 2014, §§ 90-105, concerning individuals of Sahrawi origin whose application for international protection was rejected);  Sudan ( I.M. v. France, 2012, §§ 136-160) and Syria ( M.A. v. Cyprus 16, 2013, §§ 134-143), where only the application of Rule 39 could suspend the applicants'removal);  Syria ( S.K. v. Russia, 2013, §§ 78-99; Akkad v. Turkey, 2022, §§ 82-92, concerning remedies available under Turkish law, the use of which by the applicant had been hampered by hasty and misleading actions of the authorities prior to his removal);  Turkmenistan ( Allanazarova v. Russia, 2017, §§ 100-115); ▪ lack of information for Chechen applicants about decisions concerning their extradition to Russia ( Shamayev and Others v. Georgia and Russia, 2005, §§ 449-466); ▪ complaints by migrants, Somali and Eritrean nationals, intercepted on the high seas and returned to the country from which they had come, Libya, by which to obtain a thorough and rigorous assessment of their applications before the removal measure was enforced ( Hirsi Jamaa and Others v. Italy [GC] 17, 2012, §§ 201-207); ▪ rejection as inconclusive of documents submitted by asylum-seekers from Afghanistan, subject to a refusal-of-entry decision, without prior verification of their authenticity ( Singh and Others v. Belgium, 2012, §§ 86-105); ▪ risk of immediate return to Turkey without an ex nunc assessment by the Greek authorities of the applicant's personal situation ( B.A.C. v. Greece, 2016, §§ 66-67); ▪ expedited return to Turkey of a journalist, 24 hours after his arrest at the border, rendering the available remedies ineffective in practice and therefore inaccessible ( D v. Bulgaria, 2021, §§ 131-135); ▪ denial of applicant's requests for asylum without any assessment as to the risk incurred on his return to Bangladesh on account of his investigation as a journalist into election fraud ( S.H. v. Malta, 2022, §§ 80-99)."
0a61f8f7ceb0,apps:20081/19,2024-04-05,dev,doctrinal_rewrite,Buhuceanu and Others v. Romania,3,False,1916,2240,0,0.0,False,False,0,0.0,0,0,,"Fedotova and Others v. Russia [GC], 2023 concerned the absence of any form of legal recognition and protection for same-sex couples in Russia. The Court confirmed that, under Article 8, State Parties were required to ensure legal recognition and protection for same-sex couples by putting in place a ""specific legal framework"". It considered that this positive obligation on States Parties was in line with the tangible and ongoing evolution of the domestic legislation of States Parties and of international law. Indeed, there was a clear ongoing trend within the States Parties towards legal recognition of same-sex couples (through the institution of marriage or other forms of partnership), since a majority of thirty States Parties had legislated to that effect. Accordingly, and given that particularly important facets of the personal and social identity of persons of the same sex were at stake, the Court considered that the States Parties'margin of appreciation was significantly reduced. The Russian legal framework did not provide for the core needs of recognition and protection of same-sex couples, in a stable and committed relationship, and none of the public-interest grounds put forward by the Government (traditional family values, the feelings of the majority of the Russian population and the protection of minors from promotion of homosexuality) prevailed over the applicants'interest. The Court thus concluded that the respondent State had overstepped its margin of appreciation and had failed to comply with its positive obligation to secure the applicants'right to respect for their private and family life. The Court emphasised that a democratic society within the meaning of the Convention rejects any stigmatisation based on sexual orientation and is built on the equal dignity of individuals and is sustained by diversity, which it perceives not as a threat but as a source of enrichment (see also, Buhuceanu and Others v. Romania, 2023, §§ 75-84, for the first application of the principles established in Fedotova and Others under Article 8; and Maymulakhin and Markiv v. Ukraine, 2023, §§ 72-79, for the application of those principles under Article 14 taken in conjunction with Article 8 of the Convention)."
99cd2ce32cf8,apps:39954/09|3465/17,2024-02-17,dev,citation_insert,Nepomnyashchiy and Others v. Russia,3,True,3438,4448,0,0.0,False,False,0,0.0,0,0,,"In Beizaras and Levickas v. Lithuania, 2020, the applicants, two young men, posted a photograph of themselves kissing on a public Facebook page. This online post received hundreds of virulently homophobic comments. Although the applicants requested it, the prosecutors and domestic courts refused to prosecute, finding that the applicants'behaviour had been ""eccentric"" and did not correspond to ""traditional family values"" in the country. The Court stated that the hateful comments against the applicants and the homosexual community in general were instigated by a bigoted attitude towards that community and that the very same discriminatory state of mind was at the core of the failure on the part of the relevant public authorities to discharge their positive obligation to investigate in an effective manner whether those comments constituted incitement to hatred and violence. The Court concluded that the applicants had suffered discrimination on the ground of their sexual orientation (§§ 106-116, § 129). In Association ACCEPT and Others v. Romania, 2021, the Court reiterated the obligation on the authorities'part to offer adequate protection in respect of the applicants'dignity (§ 127). As a matter of principle, in Oganezova v. Armenia, 2022, the Court recalled the authorities'duty to prevent hate-motivated violence on the part of private individuals as well as to investigate the existence of a possible link between a discriminatory motive and the act of violence (whether physical or verbal) could constitute positive obligations under Articles 3 and 8 and could also be seen to as part of the authorities'positive responsibilities under Article 14 of the Convention to secure the fundamental values protected by Articles 3 and 8 without discrimination. In Nepomnyashchiy and Others v. Russia, 2023, the applicants, members of the LGBTI community, complained about negative public statements made by public officials about the LGBTI community. The Court found that the applicants may claim to be victims despite the fact that they had not been directly targeted by the contested statements (§ 57). Bearing in mind the history of public hostility towards the LGBTI community in Russia and the increase in homophobic hate crimes, including violent crimes, at the material time, the openly homophobic content and particularly aggressive and hostile tone of the statements, as well as the fact that they were made by influential public figures holding official posts and were published in popular newspapers with a large readership, the Court considered that the contested statements reached the ""threshold of severity"" required to be considered to affect the ""private life"" of members of the group (§§ 59 -62).

The applicability of Article 8 has been determined, in some contexts, by a severity test: see, for example, the relevant case-law on environmental issues ; an attack on a person's reputation, dismissal, demotion, non-admission to a profession or other similarly unfavourable measures, in Denisov v. Ukraine [GC], 2018, §§ 111-112 and 115-117, with further references therein (see also, by way of examples, Polyakh and Others v. Ukraine, 2019, §§ 207-211; Vučina v. Croatia (dec.), 2019, §§ 44-50; Convertito and Others v. Romania, 2020; Platini v. Switzerland (dec.), 2020; M.L. v. Slovakia, 2021, § 24; Budimir v. Croatia, 2021, § 47); acts or measures of a private individual which adversely affect the physical and psychological integrity of another ( Nicolae Virgiliu Tănase v. Romania [GC], 2019, § 128, in relation to a road-traffic accident; C. v. Romania, 2022, with regard to sexual harassment, §§ 50-54); and individual psychological well-being and dignity in Beizaras and Levickas v. Lithuania, 2020, §§ 109 and 117; Nepomnyashchiy and Others v. Russia, 2023, §§ 59-62 22 (see in some other fields, for instance, S.-H. v. Poland (dec.), 2021). Not every act or measure which may be said to affect adversely the moral integrity of a person necessarily gives rise to such an interference. However, once a measure is found to have seriously affected the applicant's private life, the complaint will be compatible ratione materiae with the Convention and an issue of the ""right to respect for private life"" will arise. In this regard, the question of applicability and the existence of interference with the right to respect for private life are often inextricably linked ( Vučina v. Croatia (dec.), 2019, § 32)."
d5256ad78e38,apps:44033/17,2024-03-31,dev,citation_insert,D.H. and Others v. North Macedonia,3,True,667,1051,0,0.0,False,False,0,0.0,0,0,,"As regards persons under arrest or prosecution, the Court found violations of Article 8 where police services had handed over photographs of the applicants to the press without their consent ( Sciacca v. Italy, 2005, §§ 29-31; Khuzhin and Others v. Russia, 2008, §§ 115-118; Margari v. Greece, 2023, §§ 54-60), where they had invited TV crews to film an applicant at a police station without his consent with a view to broadcasting the images on television ( Toma v. Romania, 2009, §§ 90-93; Khmel v. Russia, 2013, § 41), where the Ministry of the Interior published on its website the applicants' photographs, taken while they were in police custody, in which their identity was not concealed ( D.H. and Others v. North Macedonia, 2023, §§ 63-65), where posting up a photograph of the applicant on the ""wanted"" noticeboard had not been prescribed by law ( Guiorgui Nikolaïchvili v. Georgia, 2009, §§ 129-131) or where the existing rules and procedures did not meet ""the quality of law"" requirement ( Negru v. the Republic of Moldova, 2023, §§ 29-35)."
e751e8063f8b,apps:42749/19,2025-06-04,dev,new_paragraph,Erdal Muhammet Arslan and Others v. Türkiye,3,False,1557,7379,0,0.0,False,False,0,0.0,0,0,,"The obligation to protect life also applies where the right to life is under threat from a natural disaster and the danger is imminent and clearly identifiable. For example: ▪ mudslides which had killed persons in Russia in July 2000 ( Budayeva and Others v. Russia, 2008, §§ 137 and 142); ▪ earthquakes in the regions of Izmit (in 1999) and Van (in 2011) which had caused numerous deaths ( M. Özel and Others v. Turkey, 2015, §§ 170-171); Istanbullu and Ayden v. Turkey (dec.), 2015, § 31; Erdal Muhammet Arslan and Others v. Türkiye, 2023, § 114-115).

It also requires, where an individual has sustained life-threatening injuries or in the event of death, that the State set up an effective judicial system capable of establishing the facts, holding accountable those at fault and providing appropriate redress to the victim ( Istanbullu and Ayden v. Turkey (dec.), 2015, § 32; Erdal Muhammet Arslan and Others v. Türkiye, 2023, § 126). Article 2 of the Convention will not be satisfied if the protection machinery provided for by domestic law exists only in theory: above all, it must also operate effectively in practice, which requires a prompt examination of the case without unnecessary delays of the cases submitted to the competent authorities ( Istanbullu and (dec.) Ayden v. Turkey, 2015, § 34; Erdal Muhammet Arslan and Others v. Türkiye, 2023, § 151).

In M. Özel and Others v. Turkey, 2015, §§ 192-200, concerning an earthquake which had caused multiple deaths in the Izmit region in 1999, criminal proceedings had been brought for the deaths in issue against the property developers responsible for the buildings which had collapsed and against certain individuals directly involved in their construction, and the applicants had been able to take part in the proceedings. Five persons had been prosecuted. The Court nevertheless noted that the length of proceedings - twelve years - had not satisfied the requirement of prompt examination of the case without unnecessary delays. It also noted that the proceedings had been conducted in such a way that only two of the accused had finally been declared responsible for the events, the other three having benefited from the statute of limitation. The Court also noted that in the absence of the prior administrative authorisation required under domestic law, despite all the applicants'requests, no criminal investigation had been instigated against the public officials whose shortcomings and failures in supervising and inspecting the buildings which had collapsed might otherwise have been established. In the case of Istanbullu and Ayden v. Turkey (dec.), 2015, § 36-43, concerning the same earthquake, the applicants complained about the conduct of the criminal proceedings opened following their relatives' deaths under the rubbles of the building in which they lived, and the lack of effectiveness of the Turkish judicial system. The criminal proceedings that had been brought against the technical officer with responsibility for construction of the building and the property developer had ended with the former's acquittal on the grounds that he was not liable for defects in the construction, and by the finding that the proceedings had become time-barred in respect of the latter, on account of the judicial authorities' lack of due promptness . The Court noted that the long period of inactivity on the part of the domestic courts had made it impossible for criminal proceedings to establish whether the property developer had committed an offence. Nonetheless, it considered that there was nothing that undermined the capacity of the existing civil remedies to establish liability in the deaths of the applicants'' relatives . It concluded that, whatever the shortcomings in the criminal proceedings opened in the case, the domestic law provided the applicants with civil remedies that were capable of fulfilling the State's obligation under Article 2 of the Convention to set up an effective judicial system capable of providing an appropriate response to their relatives' deaths, and that the application was therefore manifestly ill-founded. In the case of Erdal Muhammet Arslan and Others v. Türkiye, 2023, §§ 142-137, concerning an earthquake in the Van region in 2011, the Court, examining an application brought by family members of an individual who had been buried when a hotel collapsed, concluded that the domestic law had provided the applicants with a remedy capable of satisfying the respondent State's obligation to put in place an effective judicial system by which an appropriate legal response could be given to their relative's death in the circumstances of the case. In this connection, the Court emphasised that the State was required to afford the applicants a remedy by which to have established the potential liability of the authorities in question and to obtain compensation where appropriate. Under Turkish law this remedy took the form of an action before the administrative courts ruling with full jurisdiction. The applicants had pursued that avenue. The administrative court had ruled that the Ministry for the Environment and Urban Planning and the Van municipal authorities had not properly inspected the hotel construction project and building work, and that the Turkish public body for disaster management had neither conducted the necessary investigation into the disaster, nor carried out a timely inspection following a previous earthquake. It had therefore awarded them EUR 71,694 in compensation, which the Court found to be appropriate and sufficient redress in the circumstances of the case. The Court also took account of the fact that a criminal investigation had been opened a few days after the building's collapse, in the course of which an independent expert re port had been commissioned, and at the close of which the main person responsible had been identified - the operator of the hotel -, before being prosecuted and convicted for wilful negligence occasioning deaths. It noted that the criminal courts had found, in particular, that the hotel building had not complied with anti-seismic regulations; that extensions had been added to the hotel without authorisation, thereby compromising the building's structure; that the defendant had continued to operate the hotel in spite of the first earthquake, which had weakened the structure; and that he had thus acted in a wilfully negligent fashion. It concluded that the matter of compliance with safety standards had therefore been duly examined by the judicial authorities and had given rise to criminal investigations. Although the criminal proceedings had been considerably delayed and were still pending, in spite of the authorities' duty of diligence and expedition in conducting the investigation and the judicial proceedings, the Cour held that this had not prevented the facts and liability from being established, and that there was nothing to indicate that the criminal courts had been prepared to allow life-endangering offences to go unpunished. It also found that, given the administrative court's decision, the failure to prosecute the officials whom the applicants considered to be liable had not precluded the establishment of the administrative authorities' respective liabilities for the death of the applicants' family membe r, or the compensation awarded to them in that respect."
99cd2ce32cf8,apps:21424/16|45728/17,2024-06-18,dev,new_paragraph,Gauvin-Fournis and Silliau v. France,3,True,356,1033,0,0.0,False,False,0,0.0,0,0,,"In Gauvin-Fournis and Silliau v. France, 2023, the applicants, who were born through medically assisted reproduction involving a third-party donor, unsuccessfully sought access to information about that donor. The Court found no violation of Article 8 as it considered that the rule guaranteeing anonymity in gamete donations for children thus conceived before 1 September 2022 struck a fair balance between the conflicting interests at stake (§ 126). The choice by the State of the pace of the introduction of legislative reform in this field fell within its margin of appreciation (§ 123).

The Court has recognised the right to obtain information in order to discover one's origins and the identity of one's parents as an integral part of identity protected under the right to private and family life ( Odièvre v. France [GC], 2003, § 29; Cherrier v. France*, 2024, § 50; Gaskin v. the United Kingdom, 1989, § 39; Çapın v. Turkey, 2019, §§ 33-34; Boljević v. Serbia, 2020, § 28; Gauvin-Fournis and Silliau v. France, 2023, § 109)."
96d370a07ab1,apps:37943/17,2025-06-26,dev,doctrinal_rewrite,Patricolo and Others v. Italy,3,True,1049,4401,0,0.0,False,False,0,0.0,0,0,,"The rules governing the formal steps to be taken and the time-limits to be complied with in lodging an appeal or an application for judicial review are aimed at ensuring the proper administration of justice and compliance, in particular, with the principle of legal certainty ( Cañete de Goñi v. Spain, 2002, § 36). That being so, the rules in question, or their application, should not prevent litigants from using an available remedy ( Miragall Escolano and Others v. Spain, 2000, § 36; Zvolský and Zvolská v. the Czech Republic, 2002, § 51). In particular, each case should be assessed in the light of the special features of the proceedings in question ( Kurşun v. Turkey, 2018, §§ 103-104). In applying procedural rules, the courts must avoid both excessive formalism that would impair the fairness of the proceedings and excessive flexibility such as would render nugatory the procedural requirements laid down in statutes ( Hasan Tunç and Others v. Turkey, 2017, §§ 32-33). Thus, in Patricolo and Others v. Italy, 2024, the applicants'appeals on a point of law had been rejected without examination given the applicants'failure to append to their cassation appeal a copy of the notice of service of the lower court's judgment. The obligation of an appellant party to file such notice allows the Court of Cassation to assess whether the deadline for bringing an appeal has been complied with. In more recent jurisprudence, the Court of Cassation reconsidered the previous strict approach and established that appeals whose compliance with time-limits could be immediately and directly assessed from the case-file should not be declared inadmissible, even if the notice was missing. Those in one group of applicants failed to submit a notice and the information about the date of the service of the contested judgments was not available in their case-files: while they argued that they should have been able to remedy their procedural error by filing the notice later, the Court disagreed observing that accepting late submissions would have frustrated the aim of ensuring the expeditious conduct of proceedings, their cases had been examined at two levels of jurisdiction and concluded that the Court of Cassation had good reason to declare the appeal inadmissible (§§ 77-85). The applicants in the second group submitted the notice in the format of an email from a lower court and a copy of the contested judgement which they had received electronically. While the Court of Cassation construed the existing rules narrowly, insisting that only properly certified paper copies should be accepted, the Court noted that the documents received by the applicants from the lower court were in the electronic format, that the integrity of documents filed with a court is generally ensured by criminal and disciplinary sanctions so that declaring the appeals inadmissible, without giving the applicants a fair chance to submit the proper certification at a later stage and especially in a transitional phase from paper to electronic proceedings, went beyond the aim of ensuring legal certainty and the proper administration of justice. There had therefore been a violation of Article 6 in respect of this second group of applicants (§§ 94 - 104). Similarly, in Justine v. France, 2024, the applicant's appeal to the Court of Cassation was rejected on purely formal grounds: under the applicable rules, a copy of the contested judgment should have been attached to the appeal but the applicant's lawyer, by mistake, attached a copy of another judgement (related to a connected case). When the Court of Cassation informed him about this mistake, the applicant's lawyer, within one day, submitted a copy of the correct judgment. Nevertheless, the appeal was dismissed as belated. The Court criticised this approach noting, in particular, that the formal error had been corrected before the rapporteur has been appointed to the case and that this error had therefore no bearing on the proper administration of justice. This inadmissibility objection has been raised by the Court of Cassation proprio motu at a very advanced stage of the proceedings when the case has been already ready to be adjudicated on the merits. The Court concluded that this formalistic approach deprived the applicant of her right of access to court (§§ 42 - 51). Guide to Article 13 of the Convention - Right to an effective remedy"
96d370a07ab1,apps:13303/21,2025-06-26,dev,citation_remove,M.M. v. France (dec.),4,False,6847,8291,0,0.0,False,False,0,0.0,0,0,,"Jurisdictional immunity of foreign States: the grant of immunity is to be seen not as qualifying a substantive right but as a procedural bar on the national courts'power to determine the right ( J.C. and Others v. Belgium, 2021, §§ 58-59). A foreign State may waive its right to immunity before the courts of another State by giving clear and unequivocal consent ( Ndayegamiye-Mporamazina v. Switzerland, 2019, §§ 57 and 59). In cases where the application of the principle of State immunity from jurisdiction restricts the exercise of the right of access to a court, it must be ascertained whether the circumstances of the case justify such restriction (for example, Prince Hans-Adam II of Liechtenstein v. Germany [GC], 2001, §§ 51-70). The restriction must pursue a legitimate aim and be proportionate to that aim ( Cudak v. Lithuania [GC], 2010, § 59; Sabeh El Leil v. France [GC], 2011, §§ 51-54). The grant of sovereign immunity to a State in civil proceedings pursues the ""legitimate aim"" of complying with international law to promote comity and good relations between States ( Fogarty v. the United Kingdom [GC], 2001, § 34; Al-Adsani v. the United Kingdom [GC], 2001, § 54; Treska v. Albania and Italy (dec.), 2006; J.C. and Others v. Belgium, 2021, § 60). As to whether the measure taken is proportionate (see the summary of the principles in J.C. and Others v. Belgium, 2021, §§ 61 and 63), it may in some cases impair the very essence of the individual's right of access to a court ( Cudak v. Lithuania [GC], 2010, § 74; Sabeh El Leil v. France [GC], 2011, § 49; Naku v. Lithuania and Sweden, 2016, § 95), while in other cases it may not ( Al-Adsani v. the United Kingdom [GC], 2001, § 67; Fogarty v. the United Kingdom [GC], 2001, § 39; McElhinney v. Ireland [GC], 2001, § 38; and more recently, J.C. and Others v. Belgium, 2021, § 75, where the Court found that the national court had not departed from the generally recognised rules of international law on State immunity). In the absence of an alternative remedy, there is not ipso facto a violation of the right of access to a court ( Stichting Mothers of Srebrenica and Others v. the Netherlands (dec.), 2013), although the Court found that the existence of an alternative would be desirable in the specific circumstances of the case of J.C. and Others v. Belgium, 2021 (§ 71). M.M. v. France (dec.), 2024 concerned the refusal of the French courts to institute criminal proceedings against an acting foreign head of State for torture committed in that State, given his immunity from foreign prosecution, the Court found that such immunity did not prevent the applicant from re-introducing a complaint against this head of State after the end of his mandate or before an international court (§ 88), and that, although the criminal proceedings in which the applicant presented his civil claims have been not been pursued, the matter has been examined by the courts at several levels of jurisdiction (§ 89). ▪ State immunity from jurisdiction has been circumscribed by developments in customary international law.  Thus, the Court has noted a trend in international and comparative law towards limiting State immunity in respect of employment-related disputes, with the exception, however, of those concerning the recruitment of embassy staff ( Cudak v. Lithuania [GC], 2010, §§ 63 et seq.; Sabeh El Leil v. France [GC], 2011, §§ 53-54 and 57-58; Naku v. Lithuania and Sweden, 2016, § 89, concerning the dismissal of embassy staff members; see also Wallishauser v. Austria, 2012, concerning the service of a summons in proceedings against a foreign State relating to salary arrears). As regards disputes concerning a contract of employment concluded between embassies or permanent missions and their support staff, the Court has always protected both nationals of the forum State (the State where the work is performed) and non-nationals living there ( Ndayegamiye-Mporamazina v. Switzerland, 2019, §§ 49 and 61 and references cited). This consistent approach is in line with codified international custom: in principle, a foreign State cannot rely on immunity from jurisdiction in the context of a dispute concerning a contract of employment executed in the territory of the forum State. Ho wever, there are exceptions to that principle, in particular where ""the employee is a national of the employer State at the time when the proceeding is instituted, unless this person has his or her permanent residence in the State of the forum"" ( ibid., §§ 61-63). In the case cited, unlike the previous cases, the applicant was a national of the employer State (Burundi) when she brought her case before the Swiss courts, and was not permanently resident in the forum State (Switzerland), where she worked at the Permanent Mission of the Republic of Burundi to the United Nations. The observance by Switzerland of the Republic of Burundi's immunity from jurisdiction in respect of the applicant's claim of unfair dismissal was compatible with the generally recognised rules of international law on State immunity (§ 66).  A restrictive approach to immunity may also be taken in relation to commercial transactions between the State and foreign private individuals ( Oleynikov v. Russia, 2013, §§ 61 and 66). ▪ On the other hand, the Court noted in 2001 that, while there appeared to be a trend in international and comparative law towards limiting State immunity in respect of personal injury caused by an act or omission within the forum State, that practice was by no means universal ( McElhinney v. Ireland [GC], 2001, § 38). ▪ In J.C. and Others v. Belgium, 2021, the Court did not uphold the applicants'argument that State immunity from jurisdiction could not be maintained in cases involving inhuman or degrading treatment (see §§ 64 et seq., including the summary of precedents concerning other serious violations of human rights law, international humanitarian law, or jus cogens norms). In addition, the Court held in 2014 that while there was some emerging support in favour of a special rule or exception in public international law in cases concerning civil claims for torture lodged against foreign State officials, the bulk of the authority was to the effect that the State's right to immunity could not be circumvented by suing its servants or agents instead ( Jones and Others v. the United Kingdom, 2014, §§ 213-15, concerning the refusal to consider the applicants'civil claim in respect of torture allegations on account of the immunity invoked by the State in question and its officials). In Sassi and Benchellali v. France (dec.), 2024, the Court confirmed thisapproach: despite the special status of the prohibition of torture in the international law, international law still grants immunity to the State or agents of the State against tort actions related to the acts of torture. The Court added that, although the French investigative authorities in the end discontinued the criminal prosecution of the American officials allegedly responsible for the ill-treatment of the applicant (who had been detained in the Guantanamo military base prison, with reference to the immunity of the persons indicated as possible defendants, the authorities had taken steps to investigate the case and the question of immunity had been discussed at all levels jurisdiction, including the Court of Cassation (§ 64). ▪ State immunity from execution is not in itself contrary to Article 6 § 1. The Court noted in 2005 that all the international legal instruments governing State immunity set forth the general principle that, subject to certain strictly delimited exceptions, foreign States enjoyed immunity from execution in the territory of the forum State ( Manoilescu and Dobrescu v. Romania and Russia (dec.), 2005, § 73). By way of illustration, the Court held in 2002 that ""although the Greek courts ordered the German Sta te to pay damages to the applicants, this did not necessarily oblige the Greek State to ensure that the applicants could recover their debt through enforcement proceedings in Greece"" ( Kalogeropoulou and Others v. Greece and Germany (dec.), 2002). These decisions are valid in relation to the state of international law at the relevant time and do not preclude future developments in that law."
e12c697e461c,apps:29359/22,2025-05-23,dev,citation_refresh,Salay v. Slovakia*,3,True,2209,2261,0,0.0,False,False,0,0.0,0,0,,"However, the ancillary nature of Article 14 in no way means that the applicability of Article 14 is dependent on the existence of a violation of the substantive provision (see Section I.A.2 below). Furthermore, the material scope of application of Article 14 is not strictly limited to that of the substantive provision (see Section I.A.3 below). Consequently, the Court has found Article 14 applicable to many areas, such as ▪ employment ( Sidabras and Džiautas v. Lithuania, 2004; Bigaeva v. Greece, 2009); ▪ membership of a trade union ( Danilenkov and Others v. Russia, 2009; Zakharova and Others v. Russia, 2022; Hoppen and trade union of AB Amber Grid employees v. Lithuania, 2023); ▪ social security ( Andrejeva v. Latvia [GC], 2009; Gaygusuz v. Austria, 1996; Koua Poirrez v. France, 2003; Stummer v. Austria [GC], 2011); ▪ education ( D.H. and Others v. the Czech Republic [GC], 2007; Oršuš and Others v. Croatia [GC], 2010; Ponomaryovi v. Bulgaria, 2011, Elmazova and Others v. North Macedonia, 2022; Salay v. Slovakia *, 2025); ▪ right to respect for home ( Buckley v. the United Kingdom, 1996; Karner v. Austria, 2003); ▪ access to justice ( Paraskeva Todorova v. Bulgaria, 2010; Moldovan and Others v. Romania (no. 2), 2005; Anakomba Yula v. Belgium, 2009); ▪ inheritance rights ( Fabris v. France [GC], 2013); ▪ access to children ( Sommerfeld v. Germany [GC], 2003); ▪ paternity ( Rasmussen v. Denmark, 1984); ▪ freedom of expression, assembly and association ( Bączkowski and Others v. Poland, 2007); ▪ right to an effective investigation ( Nachova and Others v. Bulgaria [GC], 2005; Opuz v. Turkey, 2009; B.S. v. Spain, 2012); ▪ eligibility for release on parole ( Khamtokhu and Aksenchik v. Russia [GC], 2017); ▪ eligibility for tax relief ( Guberina v. Croatia, 2016).

The Court has also found violations of Article 14 read in conjunction with Article 2 of Protocol No. 1 in a number of cases concerning the right to education of Roma pupils ( D.H. and Others v. the Czech Republic [GC], 2007; Horváth and Kiss v. Hungary, 2013; Oršuš and Others v. Croatia [GC], 2010; Lavida and Others v. Greece, 2013; Sampanis and Others v. Greece, 2008; Elmazova and Others v. North Macedonia, 2022; Szolcsan v. Hungary, 2023; Salay v. Slovakia *, 2025)."
e19a063de5b3,apps:24607/20,2025-06-02,dev,citation_insert,B.A. v. Cyprus,3,True,2197,2837,0,0.0,False,False,0,0.0,0,0,,"However, compliance with domestic law is not sufficient, since a deprivation of liberty may be lawful in terms of domestic law but still be considered arbitrary ( Saadi v. the United Kingdom [GC], 2008, § 67). In respect of adults with no particular vulnerabilities, detention under Article 5 § 1(f) is not required to be reasonably necessary, for example to prevent the person concerned from committing an offence or fleeing. However, it must not be arbitrary. ""Freedom from arbitrariness"" in the context of the first limb of Article 5 § 1(f) means that such detention must be carried out in good faith; it must be closely connected to the purpose of preventing unauthorised entry of the person to the country; the place and conditions of detention should be appropriate, bearing in mind that the measure is applicable not to those who have committed criminal offences but to aliens who, often fearing for their lives, have fled from their own country; and the length of the detention should not exceed that reasonably required for the purpose pursued ( Saadi v. the United Kingdom [GC], 2008, §§ 72-74). The detention of an asylum-seeker is not closely connected to the purpose of preventing unauthorised entry if it is based on public order or national security grounds (see M.B. v. the Netherlands, 2024, §§ 70-75, where the applicant's immigration detention followed his earlier (pre-trial) criminal detention on terrorism related charges, and B.A. v. Cyprus, 2024, §§ 62-64. See also §§ 65-66 of the latter judgment as an example of the length of detention in itself rendering the detention under the first limb of Article 5 § 1(f) arbitrary).

Article 5 § 4 also secures to persons arrested or detained the right to have the lawfulness of their detention decided ""speedily"" by a court and to have their release ordered if the detention is not lawful ( Khlaifia and Others v. Italy [GC], 2016, § 131; in relation to case- law on the ""speediness"" requirement in respect of detention under Article 5 § 1(f), see B.A. v. Cyprus, 2024, §§ 72-75, as an example concerning the first limb of that provision, as well as Khudyakova v. Russia, 2009, §§ 92-100; Abdulkhakov v. Russia, 2012, § 214; and M.M. v. Bulgaria, 2017, with respect to the second limb of the provision). Where the national authorities decide in exceptional circumstances to detain a child and his or her parents in the context of immigration controls, the lawfulness of such detention should be examined by the national courts with particular expedition and diligence at all levels ( G.B. and Others v. Turkey, 2019, §§ 167 and 186). Where an automatic review is not conducted in compliance with the time-limits provided for by domestic law, but nonetheless speedily from an objective point of view, there is no breach of Article 5 § 4 ( Aboya Boa Jean v. Malta, 2019)."
